18.4781864,-12.3390694,3
18.9751049,-12.3253988,3
19.4689138,-12.267867,3
19.9551495,-12.166416,3
20.4304862,-12.0206226,3
20.8904732,-11.8303594,3
21.3289219,-11.5966586,3
21.7403216,-11.321001,3
22.123723,-11.0014788,3
22.4701583,-10.6429437,3
22.7751095,-10.2497339,3
23.0358467,-9.8272026,3
23.2518862,-9.3801027,3
23.4243024,-8.9124149,3
23.5556156,-8.4324333,3
23.6544516,-7.9514779,3
23.7349215,-7.4636005,3
23.7831936,-6.9767817,3
23.7870877,-6.4785708,3
23.747134,-5.9808217,3
23.6642221,-5.4881864,3
23.5397594,-5.0047819,3
23.3762927,-4.5361504,3
23.1750062,-4.0819453,3
22.9383624,-3.6465003,3
22.664967,-3.2320189,3
22.3546292,-2.8428381,3
22.013356,-2.485815,3
21.6382276,-2.1573131,3
21.2351601,-1.8631593,3
20.8108197,-1.6073565,3
20.3634038,-1.3878883,3
19.9000512,-1.2077941,3
19.4230317,-1.0671166,3
18.9362334,-0.9663585,3
18.4427661,-0.9056316,3
17.9462305,-0.8846912,3
17.4501773,-0.9041553,3
16.9565379,-0.9655999,3
16.470655,-1.069803,3
15.9963826,-1.2172285,3
15.5366163,-1.4085238,3
15.0985189,-1.6419287,3
14.6846115,-1.9171581,3
14.2987122,-2.2328331,3
13.9478395,-2.5830428,3
13.6328819,-2.9662496,3
13.3558883,-3.379627,3
13.1197266,-3.815696,3
12.9230979,-4.2715272,3
12.7666463,-4.7433266,3
12.6520569,-5.2291511,3
12.5813085,-5.723184,3
12.555241,-6.2206496,3
12.5741802,-6.7186611,3
12.6385382,-7.2125507,3
12.7463122,-7.6895738,3
12.8852075,-8.161472,3
13.0536795,-8.6273283,3
13.2577976,-9.082416,3
13.4987498,-9.5178049,3
13.7755494,-9.9293561,3
14.086839,-10.3149632,3
14.431084,-10.6728728,3
14.8059202,-11.00132,3
15.2077863,-11.2979105,3
15.6295767,-11.5585276,3
16.0720642,-11.7844541,3
16.5324803,-11.9741774,3
17.0061691,-12.1256286,3
17.4903799,-12.2377398,3
17.9824523,-12.3094133,3
18.4781864,-12.3390694,3
