sec,nanosec,ax,ay,az,wx,wy,wz,qw,qx,qy,qz
1746370415,687932825,-0.5219359619140624,-0.26815058593749996,9.744400756835937,0.0021305288720633907,0.009587379924285258,0.004261057744126781,-0.5745217204093933,0.02968684956431389,-0.004040437284857035,-0.817940890789032
1746370415,707918650,-0.49320554199218747,-0.277727392578125,9.744400756835937,0.0031957933080950856,0.0031957933080950856,0.004261057744126781,-0.5745131969451904,0.029142849147319794,-0.0033459896221756935,-0.817969560623169
1746370415,727746169,-0.4644751220703125,-0.258573779296875,9.720458740234374,0.010652644360316953,0.0021305288720633907,0.004261057744126781,-0.5745082497596741,0.02750616893172264,-0.002859582891687751,-0.8180316090583801
1746370415,747923102,-0.4740519287109375,-0.229843359375,9.739612353515625,0.005326322180158476,0.007456851052221867,0.006391586616190171,-0.574435293674469,0.026627929881215096,-0.0043799178674817085,-0.8181050419807434
1746370415,767858302,-0.4836287353515625,-0.229843359375,9.739612353515625,-0.0010652644360316954,0.01810949541253882,0.008522115488253563,-0.5743757486343384,0.027033668011426926,-0.004889034666121006,-0.8181307315826416
1746370415,787896129,-0.5027823486328125,-0.2346317626953125,9.744400756835937,-0.0021305288720633907,0.01384843766841204,0.006391586616190171,-0.5743341445922852,0.02807469479739666,-0.004802890121936798,-0.8181253671646118
1746370415,807883970,-0.5123591552734374,-0.22505495605468748,9.753977563476562,-0.0010652644360316954,0.0031957933080950856,0.004261057744126781,-0.5742743611335754,0.028278442099690437,-0.005857453215867281,-0.818153440952301
1746370415,827741249,-0.507570751953125,-0.229843359375,9.706093530273437,0.006391586616190171,0.0021305288720633907,0.004261057744126781,-0.5742403864860535,0.02842346951365471,-0.005489060189574957,-0.8181748390197754
1746370415,848635316,-0.49799394531249996,-0.2346317626953125,9.744400756835937,0.004261057744126781,0.0010652644360316954,0.005326322180158476,-0.5742174983024597,0.027680406346917152,-0.004871717654168606,-0.818220317363739
1746370415,867827206,-0.49799394531249996,-0.26815058593749996,9.739612353515625,0.0021305288720633907,0.005326322180158476,0.005326322180158476,-0.5741927623748779,0.028797516599297523,-0.0034887094516307116,-0.8182061314582825
1746370415,888648151,-0.47884033203125,-0.296881005859375,9.749189160156249,0.0,0.01384843766841204,0.007456851052221867,-0.57419753074646,0.028837228193879128,-0.0017259030137211084,-0.8182070851325989
1746370415,907822505,-0.49799394531249996,-0.296881005859375,9.758765966796874,0.0,0.01384843766841204,0.004261057744126781,-0.5741373300552368,0.02963237091898918,-0.002243870170786977,-0.8182196021080017
1746370415,928244595,-0.5123591552734374,-0.27293898925781246,9.734823950195311,0.0031957933080950856,0.005326322180158476,0.005326322180158476,-0.5740591883659363,0.029665406793355942,-0.003956119995564222,-0.8182666897773743
1746370415,947999632,-0.5123591552734374,-0.258573779296875,9.725247143554688,0.0021305288720633907,0.0021305288720633907,0.005326322180158476,-0.5740234851837158,0.02933618053793907,-0.00421656621620059,-0.8183022737503052
1746370415,968446330,-0.5123591552734374,-0.27293898925781246,9.725247143554688,0.0031957933080950856,0.006391586616190171,0.005326322180158476,-0.5739869475364685,0.029633779078722,-0.003726353170350194,-0.8183196783065796
1746370415,987936626,-0.4836287353515625,-0.2920926025390625,9.749189160156249,0.0,0.009587379924285258,0.005326322180158476,-0.5740025639533997,0.02903137169778347,-0.0021162484772503376,-0.818336009979248
1746370416,7914707,-0.47884033203125,-0.277727392578125,9.758765966796874,0.0031957933080950856,0.009587379924285258,0.006391586616190171,-0.5739821791648865,0.02812647633254528,-0.0019934591837227345,-0.818382203578949
1746370416,28988618,-0.4836287353515625,-0.2442085693359375,9.739612353515625,0.007456851052221867,0.007456851052221867,0.0031957933080950856,-0.5739135146141052,0.02759735845029354,-0.003827772568911314,-0.8184418678283691
1746370416,47833653,-0.49320554199218747,-0.22026655273437498,9.710881933593749,0.007456851052221867,0.008522115488253563,0.005326322180158476,-0.5738412737846375,0.027036098763346672,-0.005344612989574671,-0.8185027241706848
1746370416,68790601,-0.49799394531249996,-0.229843359375,9.749189160156249,0.0021305288720633907,0.012783173232380343,0.006391586616190171,-0.5737919211387634,0.027864009141921997,-0.005110465455800295,-0.8185110092163086
1746370416,87842520,-0.51714755859375,-0.258573779296875,9.758765966796874,-0.0031957933080950856,0.010652644360316953,0.005326322180158476,-0.5737522840499878,0.029367895796895027,-0.004340519197285175,-0.8184906840324402
1746370416,109620348,-0.51714755859375,-0.239420166015625,9.749189160156249,-0.0010652644360316954,0.006391586616190171,0.006391586616190171,-0.573695182800293,0.02876439318060875,-0.005140559282153845,-0.8185474872589111
1746370416,127858492,-0.4836287353515625,-0.229843359375,9.701305126953125,0.004261057744126781,0.0010652644360316954,0.0031957933080950856,-0.5736789107322693,0.02733374387025833,-0.0048539284616708755,-0.8186097741127014
1746370416,148372135,-0.469263525390625,-0.239420166015625,9.725247143554688,0.0021305288720633907,0.0031957933080950856,0.005326322180158476,-0.573665976524353,0.027128713205456734,-0.003687906777486205,-0.8186317086219788
1746370416,167924288,-0.4740519287109375,-0.26336218261718747,9.763554370117188,-0.0031957933080950856,0.012783173232380343,0.0031957933080950856,-0.5736424326896667,0.027668839320540428,-0.002807339420542121,-0.8186336159706116
1746370416,188142086,-0.49799394531249996,-0.28730419921875,9.758765966796874,-0.005326322180158476,0.011717908796348648,0.007456851052221867,-0.573574423789978,0.02945025824010372,-0.00263885292224586,-0.8186196684837341
1746370416,207879075,-0.5027823486328125,-0.2825157958984375,9.725247143554688,0.0010652644360316954,0.008522115488253563,0.005326322180158476,-0.5735198259353638,0.02943185716867447,-0.0029448969289660454,-0.8186575770378113
1746370416,227930661,-0.49320554199218747,-0.26336218261718747,9.701305126953125,0.005326322180158476,0.0010652644360316954,0.0031957933080950856,-0.5734781622886658,0.0286338422447443,-0.003429789561778307,-0.8187131881713867
1746370416,247899110,-0.49320554199218747,-0.26336218261718747,9.734823950195311,0.0031957933080950856,0.0031957933080950856,0.004261057744126781,-0.5734415650367737,0.02862934209406376,-0.0033847554586827755,-0.818739116191864
1746370416,268401713,-0.488417138671875,-0.26815058593749996,9.758765966796874,0.0,0.010652644360316953,0.007456851052221867,-0.573406994342804,0.028521522879600525,-0.002950933761894703,-0.8187687397003174
1746370416,287981771,-0.49799394531249996,-0.28730419921875,9.763554370117188,-0.0010652644360316954,0.01384843766841204,0.004261057744126781,-0.5733727216720581,0.029352590441703796,-0.0025804864708334208,-0.8187646865844727
1746370416,308338419,-0.47884033203125,-0.2920926025390625,9.758765966796874,0.0031957933080950856,0.011717908796348648,0.004261057744126781,-0.5733675956726074,0.028545456007122993,-0.0018155811121687293,-0.8187987804412842
1746370416,327848012,-0.49320554199218747,-0.277727392578125,9.720458740234374,0.007456851052221867,0.007456851052221867,0.0031957933080950856,-0.5733024477958679,0.02887352555990219,-0.002751232823356986,-0.8188303709030151
1746370416,348295670,-0.5219359619140624,-0.2442085693359375,9.739612353515625,0.0010652644360316954,0.006391586616190171,0.007456851052221867,-0.5732090473175049,0.029077788814902306,-0.004645830951631069,-0.8188799023628235
1746370416,367880847,-0.507570751953125,-0.24899697265624998,9.758765966796874,-0.0031957933080950856,0.009587379924285258,0.005326322180158476,-0.5731789469718933,0.028689486905932426,-0.004618629813194275,-0.8189148306846619
1746370416,388452156,-0.5027823486328125,-0.258573779296875,9.7683427734375,-0.0021305288720633907,0.008522115488253563,0.005326322180158476,-0.5731648206710815,0.028707707300782204,-0.0037404149770736694,-0.818928599357605
1746370416,407873202,-0.47884033203125,-0.229843359375,9.744400756835937,0.0,0.0021305288720633907,0.004261057744126781,-0.5731399655342102,0.02695940062403679,-0.004374037496745586,-0.8190022706985474
1746370416,427978646,-0.47884033203125,-0.2154781494140625,9.720458740234374,0.0031957933080950856,0.004261057744126781,0.004261057744126781,-0.5730932950973511,0.026487160474061966,-0.0050354646518826485,-0.8190464973449707
1746370416,448017176,-0.488417138671875,-0.2442085693359375,9.734823950195311,-0.0021305288720633907,0.009587379924285258,0.005326322180158476,-0.573053777217865,0.027790624648332596,-0.004066779278218746,-0.8190363645553589
1746370416,467915768,-0.5027823486328125,-0.2920926025390625,9.763554370117188,-0.0031957933080950856,0.014913702104443734,0.007456851052221867,-0.5730262398719788,0.029242629185318947,-0.0029189714696258307,-0.8190099000930786
1746370416,487886041,-0.507570751953125,-0.2920926025390625,9.758765966796874,-0.0021305288720633907,0.011717908796348648,0.006391586616190171,-0.5729843378067017,0.02973908744752407,-0.002670822199434042,-0.8190223574638367
1746370416,507937180,-0.5027823486328125,-0.26336218261718747,9.725247143554688,0.004261057744126781,0.0021305288720633907,0.004261057744126781,-0.5729333758354187,0.028913643211126328,-0.0037350738421082497,-0.8190833330154419
1746370416,528041279,-0.4836287353515625,-0.258573779296875,9.715670336914062,0.005326322180158476,0.0021305288720633907,0.005326322180158476,-0.5729110240936279,0.028058208525180817,-0.003299777628853917,-0.819130539894104
1746370416,547846749,-0.4740519287109375,-0.296881005859375,9.753977563476562,0.006391586616190171,0.004261057744126781,0.005326322180158476,-0.5728977918624878,0.028663814067840576,-0.0017331767594441772,-0.8191236257553101
1746370416,568077091,-0.4836287353515625,-0.3016694091796875,9.758765966796874,0.005326322180158476,0.006391586616190171,0.005326322180158476,-0.5728476643562317,0.029292883351445198,-0.0017035213531926274,-0.8191365003585815
1746370416,587812704,-0.49320554199218747,-0.2825157958984375,9.734823950195311,0.0021305288720633907,0.01384843766841204,0.006391586616190171,-0.5727880597114563,0.02899249456822872,-0.002951171714812517,-0.8191853165626526
1746370416,608984952,-0.4836287353515625,-0.2537853759765625,9.720458740234374,-0.0021305288720633907,0.011717908796348648,0.004261057744126781,-0.5727569460868835,0.02789454162120819,-0.0037536590825766325,-0.8192418813705444
1746370416,627857764,-0.4836287353515625,-0.239420166015625,9.725247143554688,0.0021305288720633907,0.008522115488253563,0.004261057744126781,-0.5727034211158752,0.027672600001096725,-0.004204860422760248,-0.8192847371101379
1746370416,647858885,-0.51714755859375,-0.277727392578125,9.763554370117188,0.007456851052221867,0.0021305288720633907,0.004261057744126781,-0.5726569294929504,0.029316265136003494,-0.003631388768553734,-0.8192627429962158
1746370416,668201326,-0.507570751953125,-0.258573779296875,9.763554370117188,0.0031957933080950856,0.006391586616190171,0.006391586616190171,-0.5726091861724854,0.028835300356149673,-0.004057840909808874,-0.8193112015724182
1746370416,687780583,-0.47884033203125,-0.26336218261718747,9.739612353515625,-0.004261057744126781,0.011717908796348648,0.0031957933080950856,-0.5726239085197449,0.027709078043699265,-0.002870981115847826,-0.8193448185920715
1746370416,707999725,-0.4836287353515625,-0.229843359375,9.720458740234374,-0.0021305288720633907,0.009587379924285258,0.004261057744126781,-0.5725573301315308,0.027116170153021812,-0.004468570929020643,-0.8194040060043335
1746370416,727871116,-0.49799394531249996,-0.2346317626953125,9.725247143554688,0.0,0.0031957933080950856,0.005326322180158476,-0.5724869966506958,0.027851710096001625,-0.004782157018780708,-0.8194267749786377
1746370416,748026929,-0.507570751953125,-0.2825157958984375,9.758765966796874,0.0031957933080950856,0.0021305288720633907,0.006391586616190171,-0.5724546313285828,0.02922368235886097,-0.0035345449578016996,-0.8194078803062439
1746370416,767903056,-0.5027823486328125,-0.3016694091796875,9.753977563476562,0.0010652644360316954,0.006391586616190171,0.008522115488253563,-0.5724329948425293,0.029921911656856537,-0.001959331799298525,-0.8194030523300171
1746370416,787832400,-0.49799394531249996,-0.3064578125,9.744400756835937,-0.004261057744126781,0.008522115488253563,0.006391586616190171,-0.5724057555198669,0.029899969696998596,-0.0017447930295020342,-0.8194233179092407
1746370416,807898931,-0.4836287353515625,-0.2920926025390625,9.739612353515625,-0.0010652644360316954,0.008522115488253563,0.005326322180158476,-0.5723710656166077,0.028906317427754402,-0.0018117919098585844,-0.8194831609725952
1746370416,828030103,-0.4836287353515625,-0.2920926025390625,9.734823950195311,0.006391586616190171,0.0031957933080950856,0.0031957933080950856,-0.5723361372947693,0.029015906155109406,-0.0017568382900208235,-0.8195037841796875
1746370416,847799092,-0.47884033203125,-0.2920926025390625,9.758765966796874,0.007456851052221867,0.006391586616190171,0.0031957933080950856,-0.5723111033439636,0.028787201270461082,-0.0014478183584287763,-0.8195299506187439
1746370416,868113244,-0.49320554199218747,-0.277727392578125,9.753977563476562,0.0021305288720633907,0.012783173232380343,0.006391586616190171,-0.5722328424453735,0.028620684519410133,-0.003145235124975443,-0.8195855617523193
1746370416,888115710,-0.488417138671875,-0.27293898925781246,9.725247143554688,0.0010652644360316954,0.01384843766841204,0.005326322180158476,-0.5722056031227112,0.028528640046715736,-0.0029779381584376097,-0.8196085095405579
1746370416,907942460,-0.49799394531249996,-0.2537853759765625,9.720458740234374,0.0010652644360316954,0.007456851052221867,0.0021305288720633907,-0.572149932384491,0.0283853430300951,-0.00408188346773386,-0.8196476101875305
1746370416,927841019,-0.49799394531249996,-0.24899697265624998,9.725247143554688,0.007456851052221867,0.0031957933080950856,0.0031957933080950856,-0.572109043598175,0.02841869741678238,-0.004076808225363493,-0.8196749687194824
1746370416,948009440,-0.5123591552734374,-0.2442085693359375,9.725247143554688,0.0031957933080950856,0.005326322180158476,0.006391586616190171,-0.5720444917678833,0.0289852786809206,-0.004658996593207121,-0.8196971416473389
1746370416,967905888,-0.5123591552734374,-0.26336218261718747,9.749189160156249,-0.0021305288720633907,0.010652644360316953,0.004261057744126781,-0.5720253586769104,0.029006987810134888,-0.0040399665012955666,-0.8197129964828491
1746370416,988028548,-0.49799394531249996,-0.258573779296875,9.758765966796874,-0.0021305288720633907,0.010652644360316953,0.0031957933080950856,-0.5720130801200867,0.028422510251402855,-0.003719570115208626,-0.8197434544563293
1746370417,7942852,-0.4836287353515625,-0.24899697265624998,9.720458740234374,0.0010652644360316954,0.007456851052221867,0.005326322180158476,-0.5719752311706543,0.027640098705887794,-0.0038826570380479097,-0.8197959065437317
1746370417,28031111,-0.488417138671875,-0.24899697265624998,9.6917283203125,0.0021305288720633907,0.0031957933080950856,0.005326322180158476,-0.5719336271286011,0.02776535600423813,-0.0036949573550373316,-0.8198215961456299
1746370417,47815844,-0.488417138671875,-0.26815058593749996,9.720458740234374,0.0,0.006391586616190171,0.005326322180158476,-0.5718981027603149,0.02866441197693348,-0.0029355515725910664,-0.8198184370994568
1746370417,68000105,-0.4836287353515625,-0.28730419921875,9.758765966796874,-0.004261057744126781,0.010652644360316953,0.006391586616190171,-0.5718704462051392,0.02867458388209343,-0.0022400026209652424,-0.8198396563529968
1746370417,87939946,-0.488417138671875,-0.3016694091796875,9.7683427734375,-0.0010652644360316954,0.010652644360316953,0.005326322180158476,-0.5718419551849365,0.029280049726366997,-0.0016709845513105392,-0.8198394775390625
1746370417,107987564,-0.49320554199218747,-0.27293898925781246,9.725247143554688,0.0031957933080950856,0.005326322180158476,0.0031957933080950856,-0.5717781782150269,0.028504861518740654,-0.00312079512514174,-0.819907009601593
1746370417,127754121,-0.49799394531249996,-0.258573779296875,9.706093530273437,0.004261057744126781,0.005326322180158476,0.004261057744126781,-0.5717275142669678,0.028485868126153946,-0.0039564440958201885,-0.8199394345283508
1746370417,148018512,-0.507570751953125,-0.27293898925781246,9.758765966796874,0.0021305288720633907,0.007456851052221867,0.006391586616190171,-0.5716922283172607,0.02900642715394497,-0.0031969451811164618,-0.8199491500854492
1746370417,167915407,-0.488417138671875,-0.277727392578125,9.758765966796874,-0.0010652644360316954,0.012783173232380343,0.005326322180158476,-0.5716760158538818,0.028568727895617485,-0.0027112120296806097,-0.8199774026870728
1746370417,188481596,-0.49320554199218747,-0.2825157958984375,9.763554370117188,0.0021305288720633907,0.011717908796348648,0.004261057744126781,-0.571629524230957,0.02919744700193405,-0.0029088128358125687,-0.8199871182441711
1746370417,207925587,-0.49320554199218747,-0.239420166015625,9.730035546875,0.004261057744126781,0.006391586616190171,0.0021305288720633907,-0.5715799331665039,0.02792714163661003,-0.004145938437432051,-0.8200605511665344
1746370417,227862387,-0.5123591552734374,-0.2346317626953125,9.725247143554688,0.005326322180158476,0.005326322180158476,0.004261057744126781,-0.5715128183364868,0.028484180569648743,-0.005163314752280712,-0.820082426071167
1746370417,247988759,-0.49799394531249996,-0.27293898925781246,9.7683427734375,0.007456851052221867,0.0031957933080950856,0.006391586616190171,-0.5715013146400452,0.028866633772850037,-0.0033969786018133163,-0.8200863003730774
1746370417,267865238,-0.5123591552734374,-0.26815058593749996,9.773131176757811,0.0031957933080950856,0.006391586616190171,0.005326322180158476,-0.571442186832428,0.02934073470532894,-0.0037248486187309027,-0.8201092481613159
1746370417,288045531,-0.5027823486328125,-0.239420166015625,9.734823950195311,-0.0031957933080950856,0.011717908796348648,0.006391586616190171,-0.5713951587677002,0.028034094721078873,-0.004666294902563095,-0.8201828002929688
1746370417,307916474,-0.488417138671875,-0.2442085693359375,9.744400756835937,-0.005326322180158476,0.009587379924285258,0.0031957933080950856,-0.5713770389556885,0.027730127796530724,-0.004030606709420681,-0.8202092051506042
1746370417,328046558,-0.47884033203125,-0.27293898925781246,9.739612353515625,0.0021305288720633907,0.006391586616190171,0.0031957933080950856,-0.5713812112808228,0.028271012008190155,-0.0023947497829794884,-0.8201943039894104
1746370417,347877596,-0.47884033203125,-0.26336218261718747,9.734823950195311,0.004261057744126781,0.004261057744126781,0.004261057744126781,-0.5713241100311279,0.0279291570186615,-0.0030210574623197317,-0.8202437162399292
1746370417,368002464,-0.488417138671875,-0.2825157958984375,9.749189160156249,0.0021305288720633907,0.009587379924285258,0.006391586616190171,-0.5712844729423523,0.02884814888238907,-0.0024782835971564054,-0.8202413320541382
1746370417,387911648,-0.507570751953125,-0.296881005859375,9.753977563476562,-0.0010652644360316954,0.01384843766841204,0.005326322180158476,-0.5712334513664246,0.030037015676498413,-0.0023939767852425575,-0.8202344179153442
1746370417,407896481,-0.5027823486328125,-0.277727392578125,9.749189160156249,0.0031957933080950856,0.008522115488253563,0.0031957933080950856,-0.5712061524391174,0.02939441241323948,-0.00287986290641129,-0.820275068283081
1746370417,427848354,-0.51714755859375,-0.2537853759765625,9.739612353515625,0.0031957933080950856,0.005326322180158476,0.005326322180158476,-0.5711182951927185,0.02908163331449032,-0.0045681605115532875,-0.8203398585319519
1746370417,448318829,-0.49799394531249996,-0.258573779296875,9.725247143554688,0.005326322180158476,0.004261057744126781,0.005326322180158476,-0.5711092948913574,0.028603846207261086,-0.0037198297213763,-0.820367157459259
1746370417,467986600,-0.5027823486328125,-0.258573779296875,9.739612353515625,0.0021305288720633907,0.008522115488253563,0.005326322180158476,-0.5710685849189758,0.029064849019050598,-0.0038628284819424152,-0.8203786611557007
1746370417,487997353,-0.49320554199218747,-0.24899697265624998,9.758765966796874,-0.0021305288720633907,0.009587379924285258,0.006391586616190171,-0.5710393786430359,0.028244996443390846,-0.004006537143141031,-0.820426881313324
1746370417,507913801,-0.469263525390625,-0.239420166015625,9.744400756835937,-0.0010652644360316954,0.009587379924285258,0.004261057744126781,-0.5710448026657104,0.026506569236516953,-0.0035379817709326744,-0.8204832673072815
1746370417,528021325,-0.49799394531249996,-0.22505495605468748,9.696516723632811,0.005326322180158476,0.006391586616190171,0.004261057744126781,-0.5709493160247803,0.027643509209156036,-0.005088886711746454,-0.8205040097236633
1746370417,547813674,-0.49320554199218747,-0.2442085693359375,9.744400756835937,0.0031957933080950856,0.008522115488253563,0.004261057744126781,-0.570932149887085,0.02790726162493229,-0.004175219219177961,-0.8205121755599976
1746370417,568096017,-0.507570751953125,-0.2442085693359375,9.777919580078125,-0.0021305288720633907,0.011717908796348648,0.006391586616190171,-0.5708838701248169,0.02826419472694397,-0.0042476714588701725,-0.8205332159996033
1746370417,588014929,-0.507570751953125,-0.2442085693359375,9.744400756835937,-0.0021305288720633907,0.009587379924285258,0.005326322180158476,-0.5708368420600891,0.0285041444003582,-0.004622205160558224,-0.8205556273460388
1746370417,608057172,-0.5027823486328125,-0.21068974609375,9.701305126953125,0.0,0.007456851052221867,0.005326322180158476,-0.5707759261131287,0.027360079810023308,-0.006067132111638784,-0.8206275105476379
1746370417,627868850,-0.49320554199218747,-0.2346317626953125,9.715670336914062,0.0031957933080950856,0.0021305288720633907,0.004261057744126781,-0.5707594156265259,0.02772790752351284,-0.004627918358892202,-0.8206360340118408
1746370417,648153401,-0.49320554199218747,-0.26336218261718747,9.753977563476562,0.0031957933080950856,0.005326322180158476,0.0031957933080950856,-0.5707419514656067,0.028537524864077568,-0.0033506026957184076,-0.8206266164779663
1746370417,667910645,-0.4836287353515625,-0.2920926025390625,9.773131176757811,-0.0031957933080950856,0.011717908796348648,0.006391586616190171,-0.5707261562347412,0.028865540400147438,-0.0018967636860907078,-0.8206308484077454
1746370417,688013369,-0.49320554199218747,-0.2825157958984375,9.720458740234374,-0.004261057744126781,0.012783173232380343,0.005326322180158476,-0.5706761479377747,0.029147744178771973,-0.002571888966485858,-0.8206537961959839
1746370417,707839607,-0.49799394531249996,-0.2537853759765625,9.720458740234374,0.0031957933080950856,0.007456851052221867,0.005326322180158476,-0.5706068873405457,0.028293035924434662,-0.0038921821396797895,-0.820726752281189
1746370417,727879353,-0.4836287353515625,-0.26815058593749996,9.730035546875,0.006391586616190171,0.0010652644360316954,0.005326322180158476,-0.5705966353416443,0.028215045109391212,-0.002785639138892293,-0.8207409381866455
1746370417,748014590,-0.488417138671875,-0.26815058593749996,9.749189160156249,0.0031957933080950856,0.007456851052221867,0.007456851052221867,-0.5705481767654419,0.028408141806721687,-0.0029629406053572893,-0.820767343044281
1746370417,768171682,-0.49799394531249996,-0.239420166015625,9.734823950195311,0.0,0.010652644360316953,0.005326322180158476,-0.5704739689826965,0.027884889394044876,-0.004679606296122074,-0.820828914642334
1746370417,788012193,-0.4836287353515625,-0.2442085693359375,9.725247143554688,-0.004261057744126781,0.011717908796348648,0.0031957933080950856,-0.5704634785652161,0.027559226378798485,-0.004057113081216812,-0.8208504915237427
1746370417,808244711,-0.47884033203125,-0.2537853759765625,9.730035546875,0.004261057744126781,0.009587379924285258,0.0021305288720633907,-0.5704504251480103,0.02735792100429535,-0.0032126076985150576,-0.820870041847229
1746370417,828044996,-0.5027823486328125,-0.2442085693359375,9.753977563476562,0.006391586616190171,0.0031957933080950856,0.005326322180158476,-0.5703594088554382,0.02855856530368328,-0.0045152404345571995,-0.8208863139152527
1746370417,847919427,-0.507570751953125,-0.2442085693359375,9.739612353515625,0.0010652644360316954,0.007456851052221867,0.004261057744126781,-0.5703242421150208,0.02871314063668251,-0.0046190256252884865,-0.8209047317504883
1746370417,868052583,-0.5123591552734374,-0.2346317626953125,9.730035546875,-0.006391586616190171,0.008522115488253563,0.007456851052221867,-0.5702654123306274,0.028549589216709137,-0.005244730040431023,-0.820947527885437
1746370417,887903590,-0.5123591552734374,-0.2537853759765625,9.715670336914062,-0.004261057744126781,0.010652644360316953,0.004261057744126781,-0.5702306032180786,0.02915385365486145,-0.004592112731188536,-0.8209543824195862
1746370417,908082379,-0.49799394531249996,-0.2442085693359375,9.758765966796874,0.0031957933080950856,0.0010652644360316954,0.0031957933080950856,-0.5702049732208252,0.02830343134701252,-0.004380968399345875,-0.8210031986236572
1746370417,927847464,-0.4836287353515625,-0.2537853759765625,9.749189160156249,0.008522115488253563,0.0031957933080950856,0.004261057744126781,-0.5701911449432373,0.027838628739118576,-0.0037632735911756754,-0.8210315704345703
1746370417,948014253,-0.488417138671875,-0.24899697265624998,9.730035546875,0.005326322180158476,0.004261057744126781,0.004261057744126781,-0.5701521635055542,0.027882535010576248,-0.0038126762956380844,-0.8210570812225342
1746370417,967870124,-0.488417138671875,-0.2537853759765625,9.720458740234374,0.0010652644360316954,0.009587379924285258,0.0031957933080950856,-0.5701209902763367,0.027871761471033096,-0.003575987182557583,-0.8210801482200623
1746370417,988024336,-0.4836287353515625,-0.26336218261718747,9.744400756835937,-0.004261057744126781,0.01384843766841204,0.005326322180158476,-0.5700902938842773,0.027944086119532585,-0.003281107870861888,-0.8211001753807068
1746370418,7892079,-0.49799394531249996,-0.2537853759765625,9.753977563476562,0.0010652644360316954,0.009587379924285258,0.004261057744126781,-0.5700383186340332,0.02834373526275158,-0.0038774432614445686,-0.8211199045181274
